,Court,Surface,round,Best of,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,hand_player1,height_player1,hand_player2,height_player2,age_player1,age_player2,T,Y
1048,Indoor,Hard,3,3,76,68,-1,-1,1.909,1.8,R,180.0,R,188.0,24,21,1,1
1049,Indoor,Hard,1,3,65,46,-1,-1,1.727,2.0,R,196.0,R,196.0,18,25,0,0
1050,Indoor,Hard,1,3,45,3,-1,-1,3.5,1.25,L,190.0,R,183.0,31,23,1,0
1051,Indoor,Hard,1,3,33,84,-1,-1,2.2,1.615,R,180.0,R,196.0,20,31,1,0
1052,Indoor,Hard,2,3,72,35,-1,-1,2.2,1.615,R,185.0,L,185.0,24,21,0,1
1053,Indoor,Hard,3,3,46,25,-1,-1,2.25,1.571,R,196.0,R,190.0,25,29,0,1
1054,Indoor,Hard,4,3,72,46,-1,-1,2.1,1.667,R,185.0,R,196.0,24,25,1,0
1055,Outdoor,Clay,1,3,24,47,-1,-1,1.8,1.909,R,190.0,R,180.0,23,28,1,1
1056,Outdoor,Clay,1,3,171,28,-1,-1,5.0,1.143,R,185.0,R,190.0,26,26,0,0
1057,Outdoor,Clay,2,3,61,20,-1,-1,2.625,1.444,R,183.0,R,175.0,26,24,0,0
1058,Outdoor,Clay,2,3,9,44,-1,-1,1.571,2.25,R,180.0,R,183.0,21,24,0,1
1059,Outdoor,Clay,3,3,28,44,-1,-1,1.444,2.625,R,190.0,R,183.0,26,25,1,1
1060,Indoor,Hard,1,3,97,56,-1,-1,2.75,1.4,R,185.0,R,185.0,24,24,1,1
1061,Indoor,Hard,1,3,59,81,-1,-1,1.639,1.9666666666666668,L,190.0,R,185.0,29,23,0,1
1063,Indoor,Hard,1,3,96,45,-1,-1,2.5,1.5,R,175.0,L,190.0,25,31,1,0
1064,Indoor,Hard,1,3,46,98,-1,-1,1.5,2.5,R,185.0,R,188.0,24,26,1,1
1065,Indoor,Hard,2,3,117,45,-1,-1,1.727,2.0,L,180.0,L,190.0,22,31,0,1
1066,Indoor,Hard,2,3,144,186,-1,-1,1.909,1.8,R,193.0,R,185.0,28,24,1,0
1067,Indoor,Hard,2,3,88,81,-1,-1,2.375,1.533,R,173.0,R,185.0,23,23,1,0
1068,Indoor,Hard,2,3,53,114,-1,-1,1.364,3.0,R,188.0,R,201.0,28,32,0,0
1069,Indoor,Hard,3,3,98,45,-1,-1,1.909,1.8,R,188.0,L,190.0,26,31,0,0
1070,Indoor,Hard,4,3,84,53,-1,-1,2.625,1.444,R,168.0,R,188.0,22,28,1,1
1071,Outdoor,Hard,1,3,64,164,-1,-1,1.44,2.62,L,188.0,R,180.0,21,25,0,1
1072,Outdoor,Hard,1,3,33,50,-1,-1,1.444,2.625,R,178.0,L,175.0,30,26,1,0
1073,Outdoor,Hard,2,3,64,21,-1,-1,2.62,1.44,L,188.0,R,193.0,21,31,0,0
1074,Outdoor,Hard,2,3,36,16,-1,-1,2.0,1.72,R,196.0,R,180.0,25,26,1,1
1075,Outdoor,Hard,3,3,64,34,-1,-1,2.2,1.61,L,188.0,R,180.0,21,20,0,1
1076,Outdoor,Hard,1,3,53,104,-1,-1,1.5,2.5,R,185.0,L,188.0,24,21,1,1
1077,Outdoor,Hard,1,3,2,73,-1,-1,1.167,4.5,R,180.0,R,190.0,32,28,0,1
1078,Outdoor,Hard,1,3,114,25,-1,-1,3.25,1.286,R,173.0,R,185.0,26,22,0,1
1079,Outdoor,Hard,1,3,12,311,-1,-1,1.16,4.5,R,185.0,R,193.0,23,20,1,1
1080,Outdoor,Hard,1,3,90,31,-1,-1,1.833,1.833,R,196.0,R,190.0,26,23,0,0
1081,Outdoor,Hard,1,3,38,81,-1,-1,1.833,1.833,R,183.0,R,183.0,25,20,0,0
1082,Outdoor,Hard,1,3,40,10,-1,-1,2.25,1.571,R,183.0,R,180.0,26,21,1,1
1083,Outdoor,Hard,2,3,73,26,-1,-1,2.1,1.667,R,190.0,R,178.0,28,35,1,1
1086,Outdoor,Hard,2,3,73,26,-1,-1,2.1,1.667,R,190.0,R,185.0,28,23,1,0
1087,Outdoor,Hard,2,3,17,95,-1,-1,1.4,2.75,R,180.0,R,185.0,28,24,0,1
1088,Outdoor,Hard,1,3,32,36,-1,-1,1.727,2.0,R,185.0,R,196.0,31,25,1,1
1089,Outdoor,Hard,1,3,47,17,-1,-1,3.75,1.25,R,190.0,R,180.0,20,28,1,0
1090,Outdoor,Hard,1,3,9,79,-1,-1,2.2,1.615,R,180.0,R,196.0,27,31,0,0
1091,Outdoor,Hard,1,3,80,59,-1,-1,2.2,1.615,R,183.0,R,180.0,20,27,0,1
1092,Outdoor,Hard,1,3,26,38,-1,-1,1.727,2.0,R,183.0,R,183.0,20,25,1,1
1093,Outdoor,Hard,3,3,1,33,-1,-1,1.222,4.0,R,180.0,R,175.0,22,21,1,0
1094,Outdoor,Hard,3,3,11,6,-1,-1,2.0,1.727,R,175.0,R,188.0,24,20,1,1
1095,Outdoor,Hard,4,3,56,1,-1,-1,7.0,1.083,R,183.0,R,180.0,28,22,1,1
1096,Outdoor,Hard,1,3,55,67,-1,-1,2.03,1.64925,R,183.0,R,185.0,25,26,1,1
1097,Outdoor,Hard,1,3,52,128,-1,-1,1.4,2.75,R,193.0,R,190.0,24,27,1,1
1098,Outdoor,Hard,1,3,75,84,-1,-1,1.727,2.0,R,196.0,L,183.0,18,27,0,0
1099,Outdoor,Hard,1,3,70,57,-1,-1,1.444,2.625,R,196.0,L,188.0,26,21,0,1
1100,Outdoor,Hard,2,3,99,24,-1,-1,5.0,1.143,L,180.0,R,178.0,31,35,1,1
1103,Outdoor,Hard,2,3,99,24,-1,-1,5.0,1.143,L,180.0,R,185.0,31,23,1,1
1104,Outdoor,Hard,2,3,28,59,-1,-1,1.727,2.0,R,185.0,R,180.0,22,27,0,0
1105,Outdoor,Hard,2,3,6,128,-1,-1,1.111,6.0,R,188.0,R,190.0,20,27,1,1
1106,Outdoor,Hard,2,3,69,33,-1,-1,2.25,1.57,R,196.0,R,190.0,24,23,0,1
1110,Outdoor,Hard,2,3,70,22,-1,-1,1.57,2.25,R,196.0,R,183.0,26,22,0,1
1111,Outdoor,Hard,2,3,7,86,-1,-1,1.28,3.5,R,193.0,R,188.0,23,30,1,1
1112,Outdoor,Hard,3,3,160,5,-1,-1,5.5,1.125,L,188.0,R,190.0,19,26,1,0
1113,Outdoor,Hard,3,3,9,102,-1,-1,1.571,2.25,R,180.0,R,183.0,27,23,0,0
1114,Outdoor,Hard,3,3,114,6,-1,-1,3.0,1.36,R,198.0,R,188.0,32,20,0,0
1115,Outdoor,Hard,3,3,87,70,-1,-1,2.0,1.72,R,190.0,R,196.0,29,26,0,0
1116,Outdoor,Hard,4,3,61,5,-1,-1,2.75,1.4,R,183.0,R,190.0,20,26,0,1
1117,Outdoor,Hard,4,3,13,114,-1,-1,1.833,1.833,R,185.0,R,198.0,23,32,1,1
1118,Outdoor,Hard,4,3,21,2,-1,-1,4.5,1.167,R,193.0,R,180.0,31,32,1,1
1119,Outdoor,Hard,4,3,9,4,-1,-1,1.909,1.8,R,180.0,R,185.0,27,21,0,1
1120,Outdoor,Clay,1,3,93,103,-1,-1,1.444,2.625,R,188.0,R,178.0,29,24,1,1
1121,Outdoor,Clay,1,3,57,214,-1,-1,1.286,3.25,R,168.0,R,180.0,22,27,1,0
1122,Outdoor,Clay,2,3,83,102,-1,-1,1.667,2.1,R,180.0,R,190.0,22,29,0,1
1123,Outdoor,Clay,3,3,214,56,-1,-1,3.0,1.36,R,180.0,R,183.0,27,25,0,1
1124,Outdoor,Clay,1,3,137,132,-1,-1,1.43,2.25,L,188.0,R,173.0,19,26,1,0
1125,Outdoor,Clay,1,3,312,66,-1,-1,3.925,1.145,R,178.0,R,185.0,31,24,0,1
1126,Outdoor,Clay,2,3,62,31,-1,-1,1.833,1.833,L,188.0,R,196.0,21,25,1,1
1127,Outdoor,Clay,1,3,59,16,-1,-1,2.625,1.444,L,188.0,R,180.0,21,29,0,1
1128,Outdoor,Clay,1,3,6,96,-1,-1,1.25,3.75,R,188.0,R,188.0,20,29,1,0
1129,Outdoor,Clay,1,3,82,31,-1,-1,2.2,1.615,R,190.0,R,196.0,29,25,0,1
1130,Outdoor,Clay,1,3,37,38,-1,-1,2.625,1.444,R,188.0,L,185.0,21,21,1,1
1131,Outdoor,Clay,2,3,39,40,-1,-1,1.833,1.833,R,183.0,R,173.0,28,25,1,1
1132,Outdoor,Clay,2,3,59,63,-1,-1,1.727,2.0,L,188.0,R,180.0,21,26,1,1
1133,Outdoor,Clay,3,3,14,82,-1,-1,1.73,2.0,R,193.0,R,190.0,26,29,1,1
1134,Outdoor,Clay,3,3,109,26,-1,-1,2.75,1.4,L,185.0,R,175.0,16,21,1,1
1135,Outdoor,Clay,4,3,82,4,-1,-1,4.5,1.167,R,190.0,R,190.0,29,26,1,0
1136,Outdoor,Clay,5,3,4,26,-1,-1,1.444,2.625,R,190.0,R,175.0,26,21,1,0
1137,Outdoor,Clay,1,3,68,86,-1,-1,1.6,1.925,R,196.0,R,185.0,24,28,1,0
1138,Outdoor,Clay,1,3,46,110,-1,-1,1.25,3.5,R,180.0,L,180.0,28,24,0,1
1139,Outdoor,Clay,2,3,34,33,-1,-1,1.833,1.833,R,183.0,R,190.0,26,23,0,0
1140,Outdoor,Clay,2,3,86,4,-1,-1,5.0,1.143,R,185.0,R,190.0,28,26,1,0
1141,Outdoor,Clay,2,3,15,46,-1,-1,1.5,2.5,R,190.0,R,180.0,26,28,0,0
1142,Outdoor,Clay,3,3,23,17,-1,-1,1.833,1.833,R,180.0,R,180.0,20,29,0,0
1143,Outdoor,Clay,4,3,23,34,-1,-1,2.1,1.667,R,180.0,R,183.0,20,26,0,1
1144,Outdoor,Clay,5,3,34,4,-1,-1,2.75,1.4,R,183.0,R,190.0,26,26,1,1
1146,Outdoor,Clay,1,3,90,748,-1,-1,1.5,2.5,R,175.0,R,183.0,25,24,1,0
1147,Outdoor,Clay,1,3,82,129,-1,-1,2.1,1.667,R,185.0,L,175.0,25,22,1,0
1148,Outdoor,Clay,2,3,129,88,-1,-1,2.625,1.444,L,175.0,R,198.0,22,32,0,0
1149,Outdoor,Clay,1,3,101,55,-1,-1,1.615,2.2,R,193.0,L,190.0,28,32,1,0
1150,Outdoor,Clay,2,3,11,55,-1,-1,1.444,2.625,R,193.0,L,190.0,26,32,0,0
1151,Outdoor,Clay,3,3,25,11,-1,-1,2.1,1.667,R,190.0,R,193.0,29,26,1,1
1152,Outdoor,Clay,1,3,57,56,-1,-1,1.8,1.909,R,180.0,L,188.0,26,21,0,1
1153,Outdoor,Clay,1,3,245,138,-1,-1,2.375,1.533,R,193.0,L,188.0,26,19,0,0
1154,Outdoor,Clay,2,3,80,245,-1,-1,1.333,3.25,R,183.0,R,193.0,22,26,0,0
1155,Outdoor,Clay,2,3,86,57,-1,-1,3.0,1.364,R,185.0,R,180.0,30,26,0,0
1156,Outdoor,Clay,3,3,80,3,-1,-1,5.0,1.143,R,183.0,R,183.0,22,23,1,1
1157,Outdoor,Clay,1,3,132,31,-1,-1,2.5,1.5,R,198.0,R,183.0,21,20,0,0
1158,Outdoor,Clay,1,3,83,13,-1,-1,1.909,1.8,R,188.0,R,180.0,26,27,1,0
1159,Outdoor,Clay,1,3,19,14,-1,-1,1.833,1.833,R,180.0,R,175.0,21,24,1,0
1160,Outdoor,Clay,1,3,3,62,-1,-1,1.125,5.5,R,183.0,R,196.0,23,26,0,0
1161,Outdoor,Clay,2,3,39,5,-1,-1,3.75,1.25,R,183.0,R,185.0,25,21,1,0
1162,Outdoor,Clay,2,3,13,27,-1,-1,1.727,2.0,R,180.0,R,185.0,27,31,0,0
1163,Outdoor,Clay,2,3,68,6,-1,-1,4.0,1.222,R,196.0,R,188.0,24,20,1,1
1164,Outdoor,Clay,2,3,8,36,-1,-1,1.286,3.5,R,180.0,R,173.0,27,25,1,1
1165,Outdoor,Clay,1,3,21,65,-1,-1,1.286,3.5,R,193.0,R,168.0,31,22,1,0
1166,Outdoor,Clay,1,3,29,25,-1,-1,1.364,3.0,R,175.0,R,178.0,24,35,1,1
1169,Outdoor,Clay,1,3,29,25,-1,-1,1.364,3.0,R,175.0,R,185.0,24,23,1,1
1170,Outdoor,Clay,1,3,30,17,-1,-1,2.75,1.4,R,185.0,R,180.0,22,29,0,1
1171,Outdoor,Clay,1,3,72,59,-1,-1,2.1,1.667,R,180.0,R,183.0,29,25,1,1
1172,Outdoor,Clay,2,3,53,29,-1,-1,3.75,1.25,R,183.0,R,175.0,25,24,0,1
1173,Outdoor,Clay,2,3,37,1,-1,-1,4.0,1.222,R,173.0,R,180.0,25,22,0,0
1174,Outdoor,Clay,2,3,76,32,-1,-1,3.25,1.333,R,180.0,R,183.0,21,20,0,0
1175,Outdoor,Clay,3,3,14,26,-1,-1,1.222,4.0,R,190.0,R,185.0,26,31,1,0
1176,Outdoor,Clay,1,3,725,9,-1,-1,6.0,1.111,R,190.0,R,180.0,26,27,0,1
1177,Outdoor,Clay,2,3,71,56,-1,-1,1.727,2.0,R,183.0,R,196.0,22,24,1,1
1178,Outdoor,Clay,1,5,88,5,-1,-1,7.0,1.083,R,180.0,R,185.0,22,21,0,0
1179,Outdoor,Clay,1,5,79,4,-1,-1,5.5,1.125,R,183.0,R,190.0,21,26,1,1
1180,Outdoor,Clay,1,5,78,60,-1,-1,1.667,2.1,R,183.0,R,175.0,22,24,0,1
1183,Outdoor,Clay,1,5,78,60,-1,-1,1.667,2.1,R,183.0,R,180.0,22,13,0,0
1184,Outdoor,Clay,1,5,137,117,-1,-1,3.25,1.333,R,188.0,R,180.0,27,26,1,0
1185,Outdoor,Clay,1,5,134,9,-1,-1,7.5,1.071,R,185.0,R,180.0,24,27,0,0
1186,Outdoor,Clay,1,5,93,51,-1,-1,2.2,1.615,R,183.0,R,188.0,27,21,0,1
1187,Outdoor,Clay,1,5,61,34,-1,-1,3.3666666666666667,1.2533333333333332,R,185.0,L,185.0,27,21,1,0
1188,Outdoor,Clay,1,5,6,67,-1,-1,1.125,5.5,R,188.0,R,180.0,20,29,0,0
1189,Outdoor,Clay,1,5,21,55,-1,-1,1.125,5.5,R,180.0,R,180.0,28,27,0,1
1190,Outdoor,Clay,2,5,69,31,-1,-1,4.5,1.167,R,183.0,R,180.0,31,21,1,0
1191,Outdoor,Clay,2,5,94,28,-1,-1,2.2,1.615,R,198.0,R,185.0,32,28,1,1
1192,Outdoor,Clay,2,5,15,63,-1,-1,1.4,2.75,R,175.0,R,180.0,25,26,1,1
1193,Outdoor,Clay,3,5,34,122,-1,-1,1.4,2.75,L,185.0,R,198.0,21,21,1,0
1194,Outdoor,Clay,3,5,63,21,-1,-1,3.5,1.286,R,180.0,R,180.0,26,28,1,0
1195,Outdoor,Clay,3,5,16,22,-1,-1,1.727,2.0,R,190.0,R,175.0,26,24,0,0
1196,Outdoor,Clay,4,5,7,46,-1,-1,1.333,3.25,R,175.0,R,196.0,21,24,1,0
1197,Outdoor,Grass,1,3,54,35,-1,-1,1.667,2.1,L,188.0,R,178.0,21,22,0,0
1198,Outdoor,Grass,1,3,219,38,-1,-1,2.375,1.533,R,185.0,R,193.0,30,24,1,0
1199,Outdoor,Grass,1,3,103,63,-1,-1,2.625,1.444,R,185.0,R,185.0,28,25,1,0
1200,Outdoor,Grass,1,3,89,113,-1,-1,1.615,2.2,R,188.0,R,188.0,30,28,0,0
1201,Outdoor,Grass,1,3,104,39,-1,-1,2.2,1.615,R,190.0,R,190.0,29,26,1,1
1202,Outdoor,Grass,1,3,97,208,-1,-1,1.83,1.83,R,196.0,R,208.0,26,24,1,0
1203,Outdoor,Grass,1,3,74,47,-1,-1,2.375,1.533,R,196.0,R,196.0,31,26,0,1
1204,Outdoor,Grass,1,3,146,99,-1,-1,2.1,1.667,R,178.0,L,175.0,26,29,1,0
1205,Outdoor,Grass,1,3,69,55,-1,-1,1.5,2.5,L,193.0,R,183.0,29,20,0,0
1206,Outdoor,Grass,1,3,187,361,-1,-1,1.83,1.83,R,193.0,L,183.0,25,19,0,1
1207,Outdoor,Grass,1,3,118,50,-1,-1,2.875,1.364,L,203.0,R,188.0,32,21,0,0
1208,Outdoor,Grass,2,3,133,2,-1,-1,6.0,1.111,R,183.0,R,180.0,23,33,1,1
1209,Outdoor,Grass,2,3,124,42,-1,-1,2.75,1.4,R,190.0,R,196.0,27,25,0,0
1210,Outdoor,Grass,2,3,1,63,-1,-1,1.143,5.0,R,180.0,R,185.0,22,25,0,1
1211,Outdoor,Grass,3,3,1,118,-1,-1,1.083,7.0,R,180.0,L,203.0,22,32,0,0
1212,Outdoor,Grass,3,3,12,44,-1,-1,2.0,1.727,R,193.0,R,188.0,26,22,1,1
1213,Outdoor,Grass,3,3,81,72,-1,-1,3.25,1.333,R,185.0,R,196.0,30,19,0,1
1214,Outdoor,Grass,3,3,32,108,-1,-1,1.444,2.625,R,185.0,R,201.0,22,32,0,1
1215,Outdoor,Grass,3,3,124,26,-1,-1,5.0,1.143,R,190.0,R,185.0,27,28,0,0
1216,Outdoor,Grass,1,3,64,303,-1,-1,1.286,3.25,L,190.0,L,193.0,32,25,0,0
1217,Outdoor,Grass,1,3,456,84,-1,-1,2.625,1.444,R,178.0,R,185.0,26,26,0,0
1218,Outdoor,Grass,1,3,22,114,-1,-1,1.364,2.875,R,193.0,R,188.0,31,28,0,1
1219,Outdoor,Grass,2,3,43,97,-1,-1,1.5,2.5,R,196.0,L,175.0,25,29,1,0
1220,Outdoor,Grass,2,3,231,84,-1,-1,1.667,2.1,R,201.0,R,185.0,26,26,0,0
1221,Outdoor,Grass,2,3,63,180,-1,-1,1.25,3.75,R,183.0,R,193.0,31,25,0,0
1222,Outdoor,Grass,2,3,610,40,-1,-1,5.0,1.14,R,190.0,R,188.0,27,22,1,0
1223,Outdoor,Grass,3,3,63,49,-1,-1,1.571,2.25,R,183.0,R,188.0,31,21,0,1
1224,Outdoor,Grass,1,3,103,75,-1,-1,2.375,1.533,R,198.0,R,185.0,27,30,0,1
1225,Outdoor,Grass,1,5,204,137,-1,-1,2.0,1.727,R,183.0,R,188.0,24,27,0,0
1226,Outdoor,Grass,1,5,85,99,-1,-1,2.625,1.444,R,188.0,R,198.0,29,21,1,0
1227,Outdoor,Grass,1,5,51,116,-1,-1,1.1,6.5,L,193.0,R,188.0,29,28,0,0
1228,Outdoor,Grass,1,5,102,57,-1,-1,1.364,3.0,R,198.0,R,180.0,32,26,1,0
1229,Outdoor,Grass,1,5,115,56,-1,-1,1.533,2.375,L,178.0,R,185.0,29,21,0,1
1230,Outdoor,Grass,1,5,327,38,-1,-1,5.5,1.12,R,180.0,R,185.0,23,24,1,1
1231,Outdoor,Grass,1,5,112,303,-1,-1,1.286,3.5,L,203.0,R,175.0,32,26,1,1
1232,Outdoor,Grass,1,5,32,121,-1,-1,1.4,2.75,L,185.0,L,188.0,21,19,1,1
1233,Outdoor,Grass,1,5,61,280,-1,-1,1.286,3.5,R,185.0,R,188.0,27,25,0,0
1234,Outdoor,Grass,1,5,63,77,-1,-1,5.0,1.143,R,175.0,L,190.0,24,32,1,1
1235,Outdoor,Grass,1,5,63,77,-1,-1,5.0,1.143,R,180.0,L,190.0,13,32,1,1
1236,Outdoor,Grass,2,5,13,102,-1,-1,2.375,1.533,R,190.0,R,198.0,26,32,1,1
1237,Outdoor,Grass,2,5,25,52,-1,-1,1.333,3.25,R,183.0,L,188.0,21,21,1,1
1238,Outdoor,Grass,2,5,51,6,-1,-1,2.625,1.444,L,193.0,R,188.0,29,20,1,1
1239,Outdoor,Grass,2,5,22,80,-1,-1,1.333,3.25,R,193.0,R,183.0,31,23,0,0
1240,Outdoor,Grass,2,5,308,150,-1,-1,2.625,1.444,R,190.0,R,196.0,27,24,1,1
1241,Outdoor,Grass,2,5,198,67,-1,-1,2.625,1.444,R,201.0,R,185.0,26,25,0,1
1242,Outdoor,Grass,2,5,115,38,-1,-1,3.25,1.333,L,178.0,R,185.0,29,24,1,1
1243,Outdoor,Grass,3,5,6,21,-1,-1,1.1,6.5,R,188.0,R,180.0,20,21,0,1
1244,Outdoor,Grass,3,5,43,203,-1,-1,1.444,2.625,R,196.0,R,208.0,25,24,0,1
1245,Outdoor,Grass,3,5,32,65,-1,-1,2.1,1.667,L,185.0,R,168.0,21,22,1,0
1246,Outdoor,Grass,3,5,150,14,-1,-1,4.333,1.2,R,196.0,R,175.0,24,25,0,1
1247,Outdoor,Grass,4,5,52,5,-1,-1,5.5,1.125,L,188.0,R,185.0,21,21,1,1
1248,Outdoor,Grass,5,5,29,14,-1,-1,1.909,1.909,R,185.0,R,175.0,28,25,1,1
1249,Outdoor,Grass,6,5,14,48,-1,-1,2.1,1.727,R,175.0,R,196.0,25,26,1,1
1250,Outdoor,Grass,6,5,5,6,-1,-1,2.2,1.667,R,185.0,R,188.0,21,20,0,1
1251,Outdoor,Grass,7,5,48,5,-1,-1,2.625,1.5,R,196.0,R,185.0,26,21,1,0
1252,Outdoor,Clay,1,3,52,30,-1,-1,2.375,1.533,R,168.0,R,183.0,22,21,1,1
1254,Outdoor,Clay,1,3,65,75,-1,-1,1.615,2.2,R,175.0,R,175.0,24,25,1,1
1255,Outdoor,Clay,1,3,65,75,-1,-1,1.615,2.2,R,180.0,R,175.0,13,25,1,1
1256,Outdoor,Clay,1,3,97,47,-1,-1,1.5,2.1,L,180.0,R,183.0,24,31,1,1
1257,Outdoor,Clay,1,3,70,33,-1,-1,2.75,1.4,R,185.0,R,178.0,30,22,0,0
1258,Outdoor,Grass,1,3,40,319,-1,-1,1.071,7.0,R,188.0,R,190.0,21,27,1,1
1259,Outdoor,Grass,1,3,24,127,-1,-1,1.125,5.5,R,178.0,R,190.0,35,28,1,1
1260,Outdoor,Grass,1,3,24,127,-1,-1,1.125,5.5,R,185.0,R,190.0,23,28,1,0
1261,Outdoor,Grass,1,3,299,599,-1,-1,1.16,4.5,L,193.0,R,196.0,25,18,1,0
1262,Outdoor,Grass,1,3,74,119,-1,-1,1.28,3.25,R,183.0,R,175.0,23,23,1,0
1263,Outdoor,Grass,1,3,655,143,-1,-1,2.75,1.4,L,201.0,R,185.0,17,32,0,0
1264,Outdoor,Grass,2,3,172,119,-1,-1,1.5,2.5,R,178.0,R,175.0,26,23,1,0
1265,Outdoor,Grass,2,3,655,127,-1,-1,3.25,1.33,L,201.0,R,190.0,17,28,0,0
1266,Outdoor,Clay,2,3,96,139,-1,-1,1.57,2.25,R,173.0,R,180.0,23,25,1,1
1267,Outdoor,Clay,3,3,139,105,-1,-1,3.25,1.333,R,180.0,R,180.0,25,22,0,1
1268,Outdoor,Clay,3,3,93,72,-1,-1,1.667,2.1,R,183.0,R,185.0,25,25,1,1
1269,Outdoor,Clay,4,3,107,72,-1,-1,2.1,1.667,R,175.0,R,185.0,22,25,1,0
1270,Outdoor,Clay,1,3,67,176,-1,-1,1.26,3.35,R,175.0,R,185.0,24,26,0,1
1271,Outdoor,Clay,1,3,67,176,-1,-1,1.26,3.35,R,180.0,R,185.0,13,26,0,1
1272,Outdoor,Clay,1,3,32,63,-1,-1,1.333,3.25,R,183.0,R,175.0,25,21,1,1
1273,Outdoor,Clay,2,3,216,23,-1,-1,4.333,1.2,R,185.0,R,193.0,28,31,1,1
1274,Outdoor,Clay,2,3,17,131,-1,-1,1.167,4.5,R,180.0,R,185.0,28,25,1,0
1275,Outdoor,Clay,2,3,43,63,-1,-1,1.57,2.25,R,193.0,R,175.0,24,21,1,1
1276,Outdoor,Clay,2,3,98,4,-1,-1,6.0,1.1,R,193.0,R,190.0,28,26,0,1
1277,Outdoor,Clay,2,3,20,78,-1,-1,1.222,4.0,R,180.0,R,183.0,21,27,1,1
1281,Outdoor,Clay,3,3,28,14,-1,-1,2.75,1.4,L,185.0,R,183.0,21,22,1,1
1282,Outdoor,Clay,3,3,27,9,-1,-1,2.2,1.615,R,183.0,R,190.0,21,28,0,1
1283,Outdoor,Hard,1,3,112,131,-1,-1,1.5,2.5,R,190.0,R,198.0,29,27,0,1
1284,Outdoor,Hard,1,3,582,111,-1,-1,2.75,1.4,R,196.0,L,175.0,21,22,1,1
1285,Outdoor,Hard,1,3,479,149,-1,-1,1.975,1.66,R,190.0,R,180.0,27,19,1,1
1286,Outdoor,Hard,2,3,6,101,-1,-1,1.1,6.5,R,188.0,R,190.0,20,27,1,0
1287,Outdoor,Hard,2,3,582,11,-1,-1,5.5,1.125,R,196.0,R,185.0,21,24,0,1
1288,Outdoor,Hard,3,3,169,76,-1,-1,3.25,1.333,R,183.0,R,183.0,30,26,0,1
1289,Outdoor,Hard,4,3,6,11,-1,-1,1.25,3.75,R,188.0,R,185.0,20,24,0,1
1290,Outdoor,Clay,1,3,130,103,-1,-1,2.625,1.444,R,188.0,R,188.0,28,29,0,0
1291,Outdoor,Clay,1,3,64,92,-1,-1,1.286,3.25,R,188.0,L,190.0,26,32,0,1
1292,Outdoor,Clay,2,3,23,152,-1,-1,1.4,2.75,R,193.0,R,185.0,31,24,1,0
1293,Outdoor,Clay,2,3,48,22,-1,-1,2.375,1.533,R,183.0,R,180.0,23,28,1,0
1294,Outdoor,Clay,2,3,85,54,-1,-1,2.0,1.727,R,188.0,R,180.0,29,30,1,1
1295,Outdoor,Clay,2,3,202,60,-1,-1,2.75,1.4,R,185.0,R,183.0,28,23,1,0
1296,Outdoor,Clay,2,3,2,110,-1,-1,1.05,8.5,R,183.0,L,188.0,23,19,0,1
1297,Outdoor,Clay,3,3,2,60,-1,-1,1.1,6.5,R,183.0,R,183.0,23,23,0,0
1298,Outdoor,Clay,1,3,4,120,-1,-1,1.125,5.5,R,190.0,R,185.0,26,25,0,0
1299,Outdoor,Clay,2,3,331,86,-1,-1,4.0,1.22,R,180.0,R,188.0,20,27,1,1
1300,Outdoor,Clay,2,3,65,315,-1,-1,1.25,3.75,R,183.0,R,188.0,25,21,0,1
1301,Outdoor,Clay,3,3,65,53,-1,-1,2.1,1.667,R,183.0,R,183.0,25,21,1,1
1302,Outdoor,Hard,1,3,302,48,-1,-1,5.0,1.14,R,180.0,R,190.0,30,26,0,1
1304,Outdoor,Hard,2,3,5,76,-1,-1,1.063,7.5,R,180.0,L,190.0,22,30,1,0
1305,Outdoor,Hard,2,3,25,9,-1,-1,2.75,1.4,R,185.0,R,175.0,31,25,0,1
1306,Outdoor,Clay,1,3,72,166,-1,-1,1.286,3.25,R,175.0,R,188.0,21,28,0,0
1307,Outdoor,Clay,1,3,83,4,-1,-1,5.5,1.125,R,188.0,R,190.0,29,26,0,1
1308,Outdoor,Clay,2,3,84,115,-1,-1,1.5,2.5,R,183.0,R,173.0,25,26,1,1
1309,Outdoor,Clay,3,3,72,84,-1,-1,1.4,2.75,R,175.0,R,183.0,21,25,1,0
1310,Outdoor,Hard,1,3,165,100,-1,-1,2.75,1.4,R,185.0,R,190.0,24,28,1,0
1311,Outdoor,Hard,1,3,205,511,-1,-1,1.533,2.375,L,193.0,R,196.0,25,21,0,1
1312,Outdoor,Hard,1,3,110,102,-1,-1,2.2,1.615,R,196.0,R,190.0,24,27,1,1
1313,Outdoor,Hard,1,3,133,159,-1,-1,1.615,2.2,R,185.0,R,180.0,25,26,0,1
1314,Outdoor,Hard,2,3,27,100,-1,-1,1.333,3.25,R,178.0,R,190.0,36,28,0,0
1315,Outdoor,Hard,2,3,27,100,-1,-1,1.333,3.25,R,185.0,R,190.0,23,28,0,0
1316,Outdoor,Hard,2,3,205,6,-1,-1,8.0,1.063,L,193.0,R,188.0,25,20,1,1
1317,Outdoor,Hard,3,3,80,11,-1,-1,3.25,1.333,R,183.0,R,185.0,24,24,1,1
