,surface,best_of,Round,player_hand,player_ht,player_age,player_rank,opponent_hand,opponent_ht,opponent_age,opponent_rank,log_rank_difference,T,Y
224285,Hard,3,4,R,185.0,29.6,154.0,L,180.0,30.1,230.0,-0.5787035102494738,0,0
224290,Hard,3,2,R,190.0,32.9,169.0,R,185.0,26.5,263.0,-0.6380395530101177,0,0
224292,Hard,5,1,R,188.0,23.0,177.0,R,193.0,34.9,202.0,-0.190605932668797,1,0
224314,Carpet,3,1,R,193.0,25.6,67.0,R,185.0,24.2,24.0,1.481126689736616,1,1
224328,Hard,3,1,R,190.0,27.0,254.0,R,185.0,25.2,405.0,-0.6730934109998223,1,1
224337,Clay,3,1,R,183.0,22.7,189.0,R,180.0,19.3,156.0,0.27684020535882414,1,1
224340,Grass,3,2,L,193.0,25.7,3.0,R,178.0,23.9,104.0,-5.1154772174199366,1,1
224346,Hard,3,2,R,185.0,23.7,69.0,R,178.0,27.0,34.0,1.02106161552783,0,0
224347,Clay,3,1,R,183.0,22.0,148.0,R,173.0,20.6,146.0,0.019628806748932526,1,0
224353,Carpet,3,1,R,188.0,26.8,266.0,R,193.0,23.8,206.0,0.3687819083179704,1,1
224356,Hard,3,3,R,188.0,26.7,98.0,L,190.0,31.9,45.0,1.1228567477855336,1,0
224374,Clay,3,7,R,208.0,30.1,21.0,R,190.0,26.9,179.0,-3.0914983544854957,0,0
224381,Grass,3,4,R,190.0,34.0,184.0,R,196.0,24.3,519.0,-1.4960287723008685,1,1
224382,Hard,3,1,L,180.0,25.7,210.0,R,173.0,32.1,378.0,-0.8479969065549495,0,1
224409,Hard,3,3,R,170.0,32.3,447.0,R,185.0,28.1,238.0,0.9093132578753744,1,0
224428,Clay,3,1,R,190.0,20.9,16.0,R,185.0,21.2,354.0,-4.467605550082997,1,1
224439,Grass,3,2,R,188.0,26.5,15.0,L,183.0,21.1,39.0,-1.37851162325373,1,1
224459,Clay,3,2,R,188.0,27.3,57.0,R,175.0,19.2,45.0,0.3410369178350665,0,1
224465,Carpet,3,1,R,185.0,26.4,160.0,R,183.0,21.2,171.0,-0.09592441999853563,0,0
224470,Hard,3,1,R,188.0,24.6,304.0,R,203.0,20.4,553.0,-0.8632081567911225,0,1
224472,Clay,3,1,R,190.0,28.9,29.0,L,193.0,25.0,1469.0,-5.662637685428709,0,1
224480,Hard,3,1,L,188.0,23.4,277.0,L,193.0,24.9,125.0,1.1479578813871019,0,0
224503,Hard,3,1,R,185.0,19.9,516.0,R,178.0,24.3,110.0,2.229867541898594,1,0
224536,Clay,3,1,R,178.0,22.1,78.0,R,185.0,25.3,58.0,0.42742122373467684,1,1
224541,Clay,3,2,R,180.0,32.0,177.0,R,185.0,36.5,296.0,-0.7418478155459516,1,1
224550,Grass,3,2,L,188.0,24.2,22.0,R,175.0,25.6,46.0,-1.0641303374197157,1,0
224553,Hard,3,1,R,175.0,20.3,221.0,R,183.0,20.0,382.0,-0.7895262686443179,1,0
224555,Clay,5,2,R,180.0,29.5,31.0,R,185.0,21.2,119.0,-1.9406214529210688,0,0
224565,Grass,5,2,L,188.0,33.7,80.0,R,196.0,22.6,11.0,2.8624964762500653,1,0
224567,Hard,3,2,R,180.0,29.4,217.0,R,185.0,27.8,79.0,1.4577704842673764,0,0
224574,Carpet,3,1,R,188.0,22.5,150.0,R,183.0,24.6,200.0,-0.41503749927884304,1,0
224576,Carpet,3,1,L,175.0,28.6,133.0,R,196.0,18.1,114.0,0.22239242133644854,0,0
224582,Carpet,3,1,R,196.0,27.4,101.0,R,198.0,24.5,367.0,-1.8614247700914186,1,0
224583,Clay,3,1,R,198.0,24.0,49.0,R,175.0,24.6,84.0,-0.7776075786635523,1,0
224606,Grass,3,5,R,193.0,26.7,123.0,R,185.0,30.4,117.0,0.07214978575583508,1,1
224613,Clay,3,5,R,198.0,21.1,33.0,R,180.0,28.6,89.0,-1.4313393116079443,0,1
224621,Hard,3,4,L,170.0,23.8,77.0,R,180.0,28.6,18.0,2.096861539252589,0,1
224656,Clay,3,3,R,198.0,25.7,28.0,R,185.0,27.7,17.0,0.7198920808072646,0,0
224661,Grass,3,2,R,180.0,25.6,20.0,L,188.0,21.2,136.0,-2.7655347463629765,0,0
224663,Clay,3,1,R,190.0,22.3,213.0,R,190.0,22.7,249.0,-0.2252923118422423,0,0
224676,Grass,5,2,R,190.0,25.3,3.0,R,185.0,20.0,254.0,-6.403722186051009,0,1
224684,Hard,3,1,R,196.0,24.6,38.0,R,175.0,31.7,180.0,-2.2439255828860896,1,1
224688,Hard,3,5,R,188.0,28.9,53.0,R,168.0,22.0,84.0,-0.6643969682155619,1,1
224697,Clay,3,1,R,188.0,29.7,126.0,R,185.0,22.2,319.0,-1.3401326902649524,0,1
224708,Clay,3,1,R,190.0,25.3,222.0,R,203.0,19.5,288.0,-0.37550913509220596,1,0
224714,Grass,3,4,R,188.0,29.6,71.0,R,208.0,34.3,167.0,-1.2339571729693697,0,0
224722,Hard,3,1,R,193.0,19.3,309.0,R,185.0,23.1,259.0,0.25465474021781986,1,0
224732,Hard,3,4,R,198.0,30.8,17.0,R,193.0,28.7,84.0,-2.3048545815284216,1,1
224738,Hard,3,4,R,175.0,32.1,98.0,L,183.0,32.4,113.0,-0.2054691182999795,1,1
224762,Clay,3,2,R,183.0,23.7,113.0,R,175.0,21.9,21.0,2.427861539636427,0,0
224766,Grass,3,5,R,185.0,18.4,236.0,R,188.0,25.2,125.0,0.9168587646997546,0,0
224771,Hard,3,1,R,183.0,23.3,252.0,R,173.0,23.7,154.0,0.7104933828050157,0,1
224778,Hard,3,1,L,190.0,25.3,300.0,L,180.0,22.2,242.0,0.3099554532212867,0,1
224779,Clay,3,2,R,190.0,18.7,319.0,R,183.0,27.1,65.0,2.295044800736415,0,0
224780,Clay,3,1,R,193.0,23.1,186.0,R,188.0,23.0,557.0,-1.5823747062320006,1,1
224785,Grass,5,1,R,190.0,24.2,17.0,L,190.0,25.7,110.0,-2.693896872274321,0,0
224798,Carpet,3,1,L,183.0,32.2,153.0,R,173.0,22.2,162.0,-0.08246216019197217,0,0
224838,Grass,3,3,R,208.0,39.3,110.0,R,183.0,19.4,68.0,0.6938968722743208,0,1
224846,Hard,5,2,L,178.0,21.8,71.0,R,196.0,30.1,14.0,2.342392197447078,1,0
224871,Hard,3,1,R,190.0,25.8,95.0,L,185.0,24.9,113.0,-0.25032335408424,0,0
224872,Clay,3,1,R,180.0,21.7,236.0,R,185.0,26.7,20.0,3.560714954474479,0,0
224884,Grass,3,3,R,185.0,20.8,3.0,L,180.0,26.9,54.0,-4.169925001442312,1,1
224919,Clay,3,1,R,178.0,24.9,6.0,R,183.0,31.7,74.0,-3.624490864907794,1,1
224921,Clay,3,1,L,170.0,23.6,159.0,R,175.0,27.6,237.0,-0.5758602936139035,0,1
224932,Clay,3,3,R,176.0,30.0,138.0,L,185.0,33.5,165.0,-0.2577977574676469,0,1
224947,Hard,3,2,R,183.0,24.1,117.0,L,188.0,27.1,322.0,-1.460552158531213,1,1
224989,Clay,3,3,R,188.0,18.2,91.0,R,170.0,21.5,56.0,0.7004397181410926,0,0
224995,Grass,3,4,R,188.0,26.3,2.0,R,183.0,27.0,214.0,-6.7414669864011465,0,1
225009,Grass,5,2,R,185.0,22.1,171.0,R,188.0,25.2,13.0,3.717412796744806,0,0
225015,Hard,3,1,R,190.0,22.7,303.0,R,185.0,23.6,103.0,1.556673456289733,1,1
225020,Carpet,3,1,R,183.0,29.8,72.0,R,188.0,25.7,135.0,-0.9068905956085187,1,1
225036,Clay,3,4,R,183.0,22.4,29.0,R,183.0,28.0,102.0,-1.8144443468439233,1,1
225045,Grass,5,8,R,190.0,25.1,4.0,R,175.0,30.2,5.0,-0.3219280948873622,0,1
225047,Grass,3,4,R,183.0,21.1,110.0,R,206.0,28.1,19.0,2.5334322000810747,0,0
225053,Clay,3,2,R,193.0,24.6,113.0,R,188.0,17.4,329.0,-1.5417648113200535,0,0
225090,Carpet,3,1,R,190.0,26.3,51.0,R,178.0,28.8,48.0,0.0874628412503391,0,1
225099,Clay,3,1,L,180.0,20.5,58.0,R,180.0,20.7,57.0,0.025090980962830578,1,0
225103,Hard,3,1,R,188.0,25.4,159.0,R,180.0,30.6,102.0,0.6404576133128606,1,0
225115,Clay,5,3,R,185.0,24.6,11.0,R,175.0,26.0,21.0,-0.9328858041414634,0,1
225116,Grass,3,3,R,190.0,22.3,105.0,R,185.0,22.7,22.0,2.254813899028825,1,1
225128,Hard,3,1,R,178.0,29.2,26.0,R,188.0,28.1,120.0,-2.206450877467426,1,0
225135,Hard,3,2,R,190.0,28.8,54.0,L,185.0,22.6,34.0,0.6674246609131291,0,0
225157,Grass,5,8,R,188.0,27.1,6.0,R,178.0,28.6,30.0,-2.3219280948873626,1,0
225172,Grass,3,3,L,193.0,35.1,95.0,R,183.0,33.0,96.0,-0.015106892390208237,1,1
225175,Hard,3,4,R,178.0,28.1,289.0,R,180.0,21.9,283.0,0.03026743966879586,0,0
225230,Grass,5,1,R,185.0,25.0,104.0,R,188.0,25.7,120.0,-0.20645087746742607,0,0
225237,Clay,3,3,R,183.0,27.1,23.0,L,183.0,25.6,18.0,0.3536369546147009,1,1
225243,Carpet,3,2,R,185.0,32.4,126.0,R,188.0,27.7,161.0,-0.3536369546147,0,0
225249,Carpet,3,2,R,185.0,32.6,122.0,R,188.0,20.4,149.0,-0.2884311828992745,0,0
225264,Clay,3,1,R,190.0,28.4,404.0,R,178.0,25.4,199.0,1.0215868622081468,0,0
225279,Hard,3,2,R,173.0,32.3,331.0,R,193.0,26.0,198.0,0.741330786727608,0,0
225284,Grass,3,3,R,190.0,32.2,124.0,R,178.0,23.0,289.0,-1.2207293721138033,1,1
225295,Hard,3,4,R,196.0,26.3,75.0,R,188.0,32.6,92.0,-0.29474326556113173,1,0
225329,Grass,3,3,R,201.0,31.6,232.0,L,188.0,21.2,136.0,0.7705181538772328,1,1
225339,Clay,5,3,R,188.0,23.3,72.0,R,183.0,24.1,80.0,-0.15200309344505047,0,1
225359,Hard,3,2,R,185.0,24.7,12.0,R,193.0,24.9,42.0,-1.8073549220576046,0,1
225367,Clay,3,2,L,201.0,22.2,107.0,R,188.0,20.4,202.0,-0.9167444963506481,1,1
225376,Clay,3,1,L,183.0,22.4,469.0,R,193.0,19.6,287.0,0.7085371858396883,0,0
225386,Grass,3,6,R,175.0,29.2,98.0,R,208.0,35.3,31.0,1.6605135337283334,0,0
225444,Hard,3,2,R,188.0,23.1,169.0,R,185.0,26.1,210.0,-0.31336608138393807,0,1
225454,Grass,5,1,R,196.0,21.4,113.0,R,180.0,24.1,9.0,3.6502539609728757,1,1
225462,Hard,3,2,L,175.0,25.8,203.0,R,188.0,18.3,155.0,0.38921151191093895,0,0
225473,Carpet,3,2,R,193.0,27.5,198.0,L,203.0,34.6,113.0,0.8091776576644216,1,0
225480,Hard,3,4,L,185.0,25.5,20.0,R,188.0,20.0,272.0,-3.7655347463629765,0,1
225537,Hard,3,2,R,193.0,26.3,43.0,R,183.0,28.0,17.0,1.3388019134517588,1,0
225541,Hard,3,1,R,193.0,26.3,76.0,R,190.0,20.9,77.0,-0.01885902725131583,1,0
225554,Grass,3,5,R,185.0,20.7,24.0,R,185.0,30.8,16.0,0.5849625007211561,1,1
225559,Hard,3,2,R,180.0,22.1,244.0,R,185.0,22.4,302.0,-0.30766740176219187,1,1
225560,Clay,3,4,R,183.0,27.1,65.0,R,188.0,23.2,131.0,-1.0110551885089958,1,0
225561,Clay,3,2,R,183.0,22.7,189.0,R,185.0,28.6,110.0,0.7808827106964129,0,1
225570,Hard,3,4,R,180.0,23.6,48.0,R,193.0,28.2,33.0,0.5405683813627027,0,1
225577,Carpet,3,2,R,178.0,22.9,163.0,R,188.0,26.8,266.0,-0.7065542812701118,0,0
225589,Clay,3,2,R,183.0,23.2,82.0,R,188.0,22.9,117.0,-0.512812714965321,1,0
225602,Hard,3,1,R,198.0,30.0,169.0,R,185.0,30.8,187.0,-0.14601502360545204,0,0
225604,Clay,3,4,R,190.0,29.2,135.0,R,183.0,26.7,128.0,0.07681559705083085,0,0
225628,Hard,5,2,R,188.0,29.7,21.0,L,183.0,28.0,166.0,-2.982722008568164,1,1
225655,Clay,3,3,L,193.0,26.4,10.0,R,175.0,28.2,48.0,-2.263034405833794,0,1
225660,Clay,3,4,R,178.0,27.2,172.0,R,170.0,21.5,56.0,1.6189098326444942,1,0
225669,Clay,5,2,L,180.0,25.6,16.0,R,188.0,23.9,21.0,-0.3923174227787607,1,0
225671,Hard,3,2,L,190.0,25.9,309.0,R,190.0,24.2,148.0,1.0620096622754245,0,0
225674,Clay,3,2,R,185.0,22.3,232.0,R,180.0,31.2,126.0,0.8807010716276551,1,0
225677,Hard,3,2,R,173.0,28.3,253.0,R,183.0,20.6,152.0,0.7350660612507252,1,1
225685,Clay,3,5,R,180.0,26.5,105.0,R,183.0,21.1,11.0,3.254813899028825,0,1
225694,Hard,3,2,R,185.0,27.1,178.0,R,183.0,23.5,230.0,-0.36975661997797715,0,0
225700,Clay,3,2,R,178.0,21.9,655.0,R,173.0,26.5,203.0,1.6900151792396354,1,1
225703,Clay,3,2,R,180.0,29.2,213.0,R,183.0,24.4,172.0,0.3084448655237404,0,1
225728,Hard,3,1,R,180.0,25.9,368.0,L,188.0,17.6,912.0,-1.3093280581077291,1,1
225729,Grass,3,3,R,211.0,19.8,126.0,R,185.0,29.7,127.0,-0.011404763272248708,0,0
225743,Hard,3,3,R,191.0,25.7,73.0,R,175.0,32.1,98.0,-0.42488528523519076,0,0
225758,Carpet,3,1,R,188.0,35.8,22.0,R,188.0,29.9,46.0,-1.0641303374197157,1,1
225769,Clay,3,3,R,185.0,27.8,86.0,R,188.0,24.1,22.0,1.9668331360648006,1,1
225774,Grass,3,4,L,180.0,31.3,10.0,R,196.0,20.1,37.0,-1.887525270741588,0,1
225782,Clay,5,2,R,190.0,22.8,57.0,R,170.0,26.5,27.0,1.078002512001273,0,0
225792,Grass,5,2,R,190.0,23.0,266.0,L,180.0,30.5,95.0,1.485426827170241,1,0
225794,Clay,3,1,R,190.0,26.1,3.0,L,183.0,31.4,53.0,-4.142957953842043,1,0
225797,Clay,3,1,R,188.0,21.5,111.0,R,183.0,23.5,20.0,2.4724877714627436,1,1
225801,Carpet,3,2,R,190.0,20.0,218.0,L,183.0,20.6,140.0,0.6389013078319596,1,1
225804,Hard,3,1,L,175.0,26.1,50.0,R,178.0,30.2,33.0,0.599462070416271,1,0
225809,Carpet,3,2,R,185.0,27.5,138.0,L,193.0,25.2,152.0,-0.13940305666541608,0,1
225816,Hard,3,5,R,185.0,20.6,16.0,R,188.0,29.8,46.0,-1.523561956057013,1,1
225826,Hard,3,1,R,188.0,33.4,919.0,R,185.0,27.7,146.0,2.6540964924090176,0,0
225832,Hard,3,2,R,193.0,26.6,126.0,R,173.0,32.1,378.0,-1.5849625007211552,1,1
225841,Grass,3,3,R,185.0,29.8,112.0,R,183.0,23.9,142.0,-0.3423921974470785,0,1
225845,Hard,3,4,R,180.0,25.7,248.0,R,185.0,17.9,204.0,0.28177096841537974,1,1
225846,Grass,3,2,R,188.0,24.5,266.0,R,188.0,23.0,750.0,-1.4954643498820541,0,0
225850,Hard,3,1,R,185.0,22.9,337.0,R,185.0,32.6,743.0,-1.1406136193567367,1,1
225871,Clay,3,1,R,180.0,20.5,93.0,R,185.0,35.1,18.0,2.369233809665719,0,0
225887,Hard,3,2,R,170.0,29.8,131.0,R,180.0,22.3,211.0,-0.6876761871697354,1,0
225955,Grass,3,4,R,208.0,39.3,110.0,R,175.0,33.2,156.0,-0.5040425053375888,0,1
225957,Grass,3,3,R,188.0,20.8,230.0,R,191.0,26.2,1135.0,-2.302986531233903,0,1
226001,Grass,3,1,R,190.0,27.9,147.0,R,180.0,26.6,63.0,1.2223924213364477,0,0
226014,Grass,5,2,R,196.0,29.1,73.0,R,188.0,21.2,16.0,2.1898245588800176,1,1
226020,Hard,3,3,L,193.0,22.7,147.0,R,178.0,24.4,80.0,0.8777442499490018,1,0
226041,Clay,3,5,R,178.0,20.7,78.0,R,180.0,26.1,11.0,2.8259706002249514,0,1
226053,Grass,3,6,R,185.0,29.3,113.0,R,190.0,31.4,127.0,-0.16850572435697764,0,0
226067,Hard,3,5,L,191.0,22.0,286.0,L,180.0,30.1,230.0,0.31438128583401426,0,1
226071,Hard,3,3,L,183.0,31.0,66.0,R,193.0,25.4,126.0,-0.9328858041414634,1,1
226072,Hard,3,1,R,183.0,19.4,255.0,R,185.0,26.5,263.0,-0.04456555243344429,1,0
226077,Hard,3,3,R,185.0,20.9,61.0,R,180.0,27.9,175.0,-1.5204737742694423,1,1
226101,Clay,3,3,L,180.0,19.9,33.0,R,175.0,21.9,21.0,0.6520766965796927,0,0
226103,Clay,3,3,R,203.0,23.3,40.0,R,190.0,22.9,5.0,3.0000000000000004,0,0
226115,Clay,5,2,R,183.0,26.0,15.0,R,188.0,19.3,89.0,-2.568842835357879,0,0
226118,Clay,3,3,L,173.0,25.6,103.0,R,183.0,25.4,203.0,-0.978835390001958,0,1
226128,Clay,3,3,R,185.0,25.5,132.0,R,185.0,22.0,135.0,-0.032421477692377465,1,1
226142,Carpet,3,3,R,193.0,27.5,198.0,R,178.0,21.5,191.0,0.051927792043860777,0,0
226146,Clay,3,3,R,188.0,22.9,117.0,R,190.0,29.6,39.0,1.584962500721156,0,0
226164,Grass,3,6,R,190.0,25.8,55.0,R,173.0,35.1,95.0,-0.7884958948062879,0,1
226174,Grass,3,3,R,185.0,32.8,422.0,R,188.0,25.9,101.0,2.062887705955391,0,1
226182,Hard,3,3,R,183.0,19.9,61.0,R,196.0,19.9,87.0,-0.5122061582858413,1,1
226188,Hard,3,3,R,178.0,29.2,122.0,R,196.0,23.0,88.0,0.47130571892558937,0,1
226208,Clay,3,2,R,178.0,29.0,42.0,R,185.0,23.6,5.0,3.0703893278913985,0,0
226217,Clay,3,1,L,185.0,22.3,100.0,R,183.0,24.7,3.0,5.058893689053568,1,0
226225,Clay,5,3,R,180.0,23.9,18.0,R,185.0,27.5,62.0,-1.7842713089445628,1,0
226226,Clay,5,2,L,178.0,23.2,51.0,R,180.0,28.6,35.0,0.5431423250265288,0,0
226234,Grass,5,1,R,190.0,24.3,7.0,R,196.0,21.6,28.0,-1.9999999999999996,1,0
226247,Carpet,3,3,L,203.0,32.7,132.0,R,183.0,21.2,171.0,-0.37345839552744486,0,1
226248,Hard,3,1,R,180.0,25.9,164.0,L,188.0,21.4,64.0,1.3575520046180838,0,0
226251,Hard,3,4,R,185.0,22.5,1.0,L,185.0,22.6,34.0,-5.087462841250339,1,1
226259,Clay,3,3,L,201.0,22.2,107.0,L,188.0,19.7,240.0,-1.1654236092073722,1,1
226260,Hard,3,5,R,183.0,24.6,22.0,R,178.0,34.1,59.0,-1.4232114307245443,0,1
226265,Clay,3,1,R,185.0,25.1,605.0,R,180.0,28.4,131.0,2.207368330624506,0,1
226267,Hard,3,3,R,188.0,21.7,297.0,R,190.0,21.5,499.0,-0.7485768845364937,0,1
226275,Grass,3,6,R,190.0,34.0,184.0,R,180.0,32.3,64.0,1.523561956057013,1,0
226283,Hard,3,3,R,190.0,36.5,330.0,L,190.0,30.0,389.0,-0.2373041307403767,0,0
226287,Carpet,3,3,R,188.0,29.6,435.0,R,173.0,26.1,313.0,0.4748527438034724,1,1
226290,Grass,3,3,R,185.0,22.1,462.0,R,188.0,23.0,750.0,-0.6989977439671851,1,0
226315,Clay,3,1,R,185.0,20.0,13.0,R,180.0,34.2,80.0,-2.6214883767462704,1,1
226324,Hard,3,1,R,196.0,24.8,445.0,L,185.0,23.8,481.0,-0.11223155791628159,1,1
226358,Carpet,3,3,R,183.0,29.8,72.0,R,185.0,28.3,111.0,-0.624490864907794,1,0
226370,Clay,3,3,R,193.0,19.3,375.0,R,180.0,29.2,213.0,0.8160371651574048,1,0
226375,Hard,3,3,R,196.0,17.1,1404.0,R,185.0,27.1,457.0,1.6192768652464906,0,1
226384,Hard,3,1,R,188.0,22.8,471.0,L,185.0,25.8,218.0,1.111398924835858,0,0
226386,Grass,3,6,R,206.0,28.1,19.0,R,208.0,34.3,167.0,-3.1357767790304667,1,1
226396,Grass,3,3,R,193.0,29.7,201.0,L,188.0,27.0,274.0,-0.4469803917815982,0,1
226401,Grass,3,4,R,188.0,24.0,553.0,R,188.0,20.8,230.0,1.265645619290333,0,0
226429,Carpet,3,2,R,183.0,27.6,34.0,R,183.0,26.7,17.0,1.0,0,0
226432,Hard,3,1,R,185.0,30.1,79.0,R,190.0,33.1,99.0,-0.32557587190250636,0,0
226458,Grass,5,2,R,190.0,24.2,59.0,R,198.0,28.9,14.0,2.0752881273042374,0,0
226467,Carpet,3,4,R,201.0,25.2,146.0,L,203.0,30.9,167.0,-0.19387973359403432,0,1
226469,Carpet,3,4,R,180.0,25.6,129.0,R,188.0,31.2,68.0,0.9237644141729149,1,1
226472,Hard,3,4,R,183.0,19.6,209.0,L,183.0,20.2,219.0,-0.06742792752029114,1,1
226475,Carpet,3,4,R,178.0,21.5,191.0,R,178.0,29.2,83.0,1.2023893966888242,1,1
226483,Hard,3,4,L,183.0,23.1,579.0,R,190.0,30.8,288.0,1.0074945365469237,1,0
226484,Hard,3,1,R,185.0,25.8,202.0,R,188.0,22.9,201.0,0.007159791572865615,1,0
226487,Clay,3,1,R,185.0,21.0,166.0,R,188.0,22.5,102.0,0.7026140893754294,1,0
226488,Clay,3,5,R,183.0,29.0,93.0,R,190.0,22.8,44.0,1.0797271924707337,0,1
226494,Clay,3,4,L,190.0,21.7,113.0,R,180.0,28.9,102.0,0.14775362044369267,0,0
226502,Hard,3,4,R,188.0,17.7,477.0,R,183.0,33.2,386.0,0.30538841873743117,1,0
226508,Hard,3,1,R,190.0,25.1,330.0,R,183.0,30.8,247.0,0.4179549826611382,0,1
226551,Hard,3,1,R,180.0,21.2,576.0,R,183.0,25.9,63.0,3.1926450779423954,1,0
226554,Hard,3,4,R,183.0,23.0,129.0,R,170.0,24.2,103.0,0.32472672824003546,0,0
226555,Clay,3,4,R,178.0,26.6,234.0,R,175.0,19.7,175.0,0.4191536077510758,1,1
226567,Grass,5,1,L,188.0,24.7,86.0,R,173.0,29.2,247.0,-1.52210247688258,1,1
226584,Hard,3,1,R,183.0,24.0,2.0,R,190.0,28.8,55.0,-4.78135971352466,0,1
226587,Clay,3,5,R,190.0,21.8,95.0,R,193.0,18.9,65.0,0.5474877953024935,0,1
226611,Clay,3,4,R,196.0,28.9,48.0,R,198.0,17.2,285.0,-2.5698556083309487,1,1
226623,Grass,3,5,R,188.0,23.0,750.0,R,188.0,20.8,230.0,1.7052567344388683,0,0
226624,Hard,3,7,R,175.0,28.8,95.0,R,183.0,25.1,276.0,-1.5386688484472204,1,1
226630,Hard,3,5,L,178.0,25.9,179.0,R,191.0,24.8,171.0,0.06596326237835815,0,1
226633,Clay,3,6,R,185.0,33.7,355.0,R,185.0,18.6,232.0,0.613694219264473,0,1
226635,Clay,3,6,R,170.0,22.5,72.0,R,196.0,24.0,34.0,1.082462160191973,1,0
226647,Carpet,3,3,R,183.0,24.6,14.0,R,188.0,26.0,13.0,0.10691520391651199,1,0
226651,Carpet,3,2,R,193.0,25.1,71.0,R,190.0,26.0,10.0,2.82781902461732,1,0
226666,Clay,3,5,R,178.0,26.6,234.0,R,175.0,25.3,206.0,0.18386419240018625,1,0
226669,Clay,5,3,L,180.0,25.7,56.0,R,188.0,27.2,80.0,-0.5145731728297589,0,0
226670,Clay,5,3,R,196.0,22.4,16.0,R,185.0,22.2,226.0,-3.820178962415188,0,0
226688,Hard,3,3,R,193.0,30.4,21.0,R,180.0,25.8,40.0,-0.9296106721086019,0,1
226695,Hard,3,1,R,193.0,19.5,57.0,R,190.0,29.9,64.0,-0.1671099858352587,1,1
226698,Hard,3,1,R,183.0,20.7,119.0,R,185.0,23.5,1.0,6.894817763307944,1,0
226704,Hard,3,6,R,183.0,34.8,47.0,R,183.0,22.1,58.0,-0.30339214344993426,0,0
226711,Hard,3,5,R,188.0,21.7,297.0,R,185.0,28.8,278.0,0.09537804807725969,1,1
226723,Hard,3,1,L,183.0,26.1,161.0,L,190.0,26.5,201.0,-0.32013481306431224,1,1
226729,Grass,3,4,L,183.0,29.0,41.0,R,180.0,31.1,185.0,-2.173829455898228,0,0
226737,Hard,3,3,L,190.0,28.9,93.0,R,196.0,22.1,72.0,0.36923380966571884,0,0
226744,Clay,3,6,R,185.0,25.1,149.0,R,185.0,25.5,141.0,0.0796171680633675,1,1
226746,Clay,3,6,R,188.0,28.1,38.0,R,185.0,29.9,116.0,-1.6100534816839867,1,0
226769,Clay,3,5,R,185.0,27.8,86.0,R,190.0,22.9,5.0,4.104336659814736,0,0
226780,Clay,5,3,R,180.0,23.1,89.0,R,193.0,18.7,12.0,2.8907709302452416,0,1
226783,Grass,3,1,L,188.0,29.7,32.0,R,196.0,24.7,73.0,-1.1898245588800176,0,1
226785,Clay,3,1,R,193.0,24.1,120.0,R,183.0,28.6,798.0,-2.7333543406138263,0,0
226791,Grass,5,2,R,193.0,28.9,321.0,L,193.0,27.7,15.0,4.419538891513784,0,0
226792,Hard,3,1,R,190.0,23.9,403.0,L,183.0,30.7,26.0,3.954196310386875,1,1
226793,Clay,3,1,R,178.0,21.9,90.0,R,173.0,26.7,61.0,0.5611157587667881,1,1
226838,Hard,3,4,R,185.0,34.4,189.0,R,190.0,30.9,135.0,0.485426827170242,1,1
226852,Hard,3,4,R,180.0,32.7,221.0,R,180.0,23.2,78.0,1.502500340529183,0,0
226857,Clay,3,5,R,196.0,24.0,34.0,R,191.0,27.1,76.0,-1.1604646721932461,0,1
226876,Hard,3,1,R,188.0,30.4,94.0,R,183.0,24.9,35.0,1.4253058347326713,1,1
226885,Grass,3,1,R,180.0,22.6,137.0,R,188.0,24.3,38.0,1.8501045695169411,1,1
226889,Clay,3,1,R,185.0,19.5,134.0,R,180.0,23.5,103.0,0.37958866327455354,1,0
226901,Grass,5,1,R,185.0,22.1,99.0,R,180.0,28.3,45.0,1.1375035237499347,1,1
226903,Hard,3,1,R,185.0,20.6,150.0,R,183.0,26.6,201.0,-0.4222330006830477,0,0
226907,Clay,3,1,R,188.0,20.4,96.0,R,173.0,23.2,88.0,0.12553088208385876,1,1
226914,Hard,3,2,R,180.0,26.8,16.0,R,196.0,25.6,36.0,-1.1699250014423122,1,0
226925,Clay,3,5,R,188.0,19.8,162.0,R,180.0,29.2,213.0,-0.394859617341214,0,0
226942,Hard,3,4,R,188.0,28.3,118.0,R,188.0,27.0,196.0,-0.7320667947533668,1,1
226951,Grass,3,4,R,183.0,23.9,142.0,R,180.0,20.1,171.0,-0.268105395381216,1,0
226955,Hard,3,6,L,180.0,30.1,230.0,R,196.0,22.8,207.0,0.1520030934450496,1,0
226977,Clay,3,2,R,180.0,17.9,11.0,R,178.0,34.6,79.0,-2.844349129539806,0,1
226981,Clay,3,2,R,183.0,24.2,26.0,R,183.0,26.7,72.0,-1.4694852833012195,1,0
226982,Clay,3,1,R,178.0,26.1,12.0,R,185.0,23.3,53.0,-2.1429579538420427,0,0
226989,Clay,3,5,R,190.0,21.3,110.0,L,193.0,26.4,10.0,3.4594316186372978,1,0
227011,Hard,3,1,R,175.0,19.6,289.0,R,175.0,29.4,310.0,-0.10119872277356023,1,1
227012,Grass,5,1,R,188.0,20.2,44.0,R,185.0,21.6,74.0,-0.7500217469916528,0,1
227018,Clay,3,1,R,188.0,32.1,68.0,R,180.0,28.1,104.0,-0.6129768768907535,0,0
227022,Carpet,3,1,R,185.0,22.7,483.0,R,185.0,28.9,167.0,1.5321750863617218,1,0
227031,Hard,3,1,R,180.0,29.9,25.0,R,183.0,22.6,17.0,0.5563933485243853,0,0
